GAME_ID,PLAYER_ID_x,PLAYER_NAME,SHOT_ZONE_BASIC,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,GAME_DATE,PLAYER_ID_y,DEF_RATING,SHOT_ZONE_AREA_Center(C),SHOT_ZONE_AREA_Left Side Center(LC),SHOT_ZONE_AREA_Left Side(L),SHOT_ZONE_AREA_Right Side Center(RC),SHOT_ZONE_AREA_Right Side(R),SHOT_DIFFICULTY,DEFENDER_IMPACT
22400084,1641764,Brandin Podziemski,Above the Break 3,24+ ft.,0.3648648648648649,17,277,1,20241025,1641764,0.0,1.0,0.0,0.0,0.0,0.0,0.7326732673267327,0.0
22400126,1641764,Brandin Podziemski,Above the Break 3,24+ ft.,0.3918918918918919,-42,293,1,20241030,1641764,0.0,1.0,0.0,0.0,0.0,0.0,0.7184466019417476,0.0
22400550,1627741,Buddy Hield,Above the Break 3,24+ ft.,0.40540540540540543,-123,278,1,20250113,1627741,0.46938775510204067,0.0,1.0,0.0,0.0,0.0,0.7115384615384615,0.19029233314947597
22400628,203952,Andrew Wiggins,In The Paint (Non-RA),Less Than 8 ft.,0.06756756756756757,-40,32,1,20250123,203952,0.6224489795918373,1.0,0.0,0.0,0.0,0.0,0.9367088607594937,0.04205736348593496
22400284,203471,Dennis Schröder,Restricted Area,Less Than 8 ft.,0.04054054054054054,-32,18,1,20241125,203471,0.9183673469387763,1.0,0.0,0.0,0.0,0.0,0.961038961038961,0.03723110865968012
22400673,201939,Stephen Curry,Above the Break 3,24+ ft.,0.3783783783783784,-25,281,1,20250129,201939,0.8265306122448983,1.0,0.0,0.0,0.0,0.0,0.7254901960784313,0.3127413127413129
22401228,1626172,Kevon Looney,In The Paint (Non-RA),Less Than 8 ft.,0.05405405405405406,39,27,1,20241215,1626172,0.17346938775510345,1.0,0.0,0.0,0.0,0.0,0.9487179487179488,0.009376723662438025
22400124,203471,Dennis Schröder,Above the Break 3,24+ ft.,0.33783783783783783,-54,246,1,20241030,203471,0.9183673469387763,1.0,0.0,0.0,0.0,0.0,0.7474747474747475,0.31025923883066764
22400338,1630311,Pat Spencer,Restricted Area,Less Than 8 ft.,0.04054054054054054,33,8,1,20241206,1630311,0.5306122448979593,1.0,0.0,0.0,0.0,0.0,0.961038961038961,0.021511307225592947
22400431,1630322,Lindy Waters III,Mid-Range,8-16 ft.,0.13513513513513514,-101,18,1,20241228,1630322,0.5204081632653068,0.0,0.0,1.0,0.0,0.0,0.880952380952381,0.07032542746828471
22400251,1630228,Jonathan Kuminga,Restricted Area,Less Than 8 ft.,0.02702702702702703,22,18,1,20241118,1630228,0.31632653061224403,1.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.008549365692222812
22400072,203952,Andrew Wiggins,Restricted Area,Less Than 8 ft.,0.013513513513513514,5,11,1,20241023,203952,0.6224489795918373,1.0,0.0,0.0,0.0,0.0,0.9866666666666666,0.008411472697186992
22400338,201939,Stephen Curry,Above the Break 3,24+ ft.,0.33783783783783783,-75,246,1,20241206,201939,0.8265306122448983,1.0,0.0,0.0,0.0,0.0,0.7474747474747475,0.2792333149476008
22400485,1630228,Jonathan Kuminga,In The Paint (Non-RA),8-16 ft.,0.16216216216216217,6,122,1,20250104,1630228,0.31632653061224403,1.0,0.0,0.0,0.0,0.0,0.8604651162790696,0.051296194153336874
22401204,1641764,Brandin Podziemski,Mid-Range,16-24 ft.,0.2972972972972973,105,200,1,20241211,1641764,0.0,0.0,0.0,0.0,1.0,0.0,0.7708333333333333,0.0
22400284,1627741,Buddy Hield,Mid-Range,16-24 ft.,0.22972972972972974,69,163,1,20241125,1627741,0.46938775510204067,0.0,0.0,0.0,1.0,0.0,0.8131868131868131,0.10783232211803638
22400284,1641764,Brandin Podziemski,Above the Break 3,24+ ft.,0.3648648648648649,76,260,1,20241125,1641764,0.0,1.0,0.0,0.0,0.0,0.0,0.7326732673267327,0.0
22400172,1626172,Kevon Looney,Restricted Area,Less Than 8 ft.,0.02702702702702703,12,21,1,20241106,1626172,0.17346938775510345,1.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.004688361831219012
22400348,203471,Dennis Schröder,In The Paint (Non-RA),8-16 ft.,0.17567567567567569,60,122,1,20241208,203471,0.9183673469387763,1.0,0.0,0.0,0.0,0.0,0.8505747126436781,0.1613348041919472
22400348,203471,Dennis Schröder,In The Paint (Non-RA),Less Than 8 ft.,0.05405405405405406,37,27,1,20241208,203471,0.9183673469387763,1.0,0.0,0.0,0.0,0.0,0.9487179487179488,0.04964147821290683
22400019,1630228,Jonathan Kuminga,In The Paint (Non-RA),Less Than 8 ft.,0.08108108108108109,59,35,1,20241115,1630228,0.31632653061224403,1.0,0.0,0.0,0.0,0.0,0.9249999999999999,0.025648097076668437
22400126,1630322,Lindy Waters III,Above the Break 3,24+ ft.,0.33783783783783783,109,236,1,20241030,1630322,0.5204081632653068,0.0,0.0,0.0,1.0,0.0,0.7474747474747475,0.17581356867071177
22400207,201939,Stephen Curry,Above the Break 3,24+ ft.,0.32432432432432434,135,209,1,20241110,201939,0.8265306122448983,0.0,0.0,0.0,1.0,0.0,0.7551020408163265,0.26806398234969675
22400589,1631218,Trayce Jackson-Davis,Restricted Area,Less Than 8 ft.,0.02702702702702703,-6,28,1,20250118,1631218,0.7040816326530628,1.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.019029233314947644
22400019,203937,Kyle Anderson,Left Corner 3,24+ ft.,0.2972972972972973,-223,5,1,20241115,203937,0.3265306122448983,0.0,0.0,1.0,0.0,0.0,0.7708333333333333,0.09707666850524005
22400518,201939,Stephen Curry,Above the Break 3,24+ ft.,0.3648648648648649,-103,252,1,20250109,201939,0.8265306122448983,0.0,1.0,0.0,0.0,0.0,0.7326732673267327,0.3015719801434089
22400126,1631218,Trayce Jackson-Davis,Restricted Area,Less Than 8 ft.,0.0,-5,5,1,20241030,1631218,0.7040816326530628,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22401228,1631218,Trayce Jackson-Davis,Restricted Area,Less Than 8 ft.,0.02702702702702703,2,23,1,20241215,1631218,0.7040816326530628,1.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.019029233314947644
22400299,1630228,Jonathan Kuminga,Left Corner 3,24+ ft.,0.2972972972972973,-227,-11,1,20241127,1630228,0.31632653061224403,0.0,0.0,1.0,0.0,0.0,0.7708333333333333,0.09404302261445094
22400022,203471,Dennis Schröder,Above the Break 3,24+ ft.,0.33783783783783783,138,215,1,20241119,203471,0.9183673469387763,0.0,0.0,0.0,1.0,0.0,0.7474747474747475,0.31025923883066764
22400251,1630541,Moses Moody,Above the Break 3,24+ ft.,0.32432432432432434,-147,199,1,20241118,1630541,0.6122448979591848,0.0,1.0,0.0,0.0,0.0,0.7551020408163265,0.1985659128516275
22400064,203471,Dennis Schröder,Above the Break 3,24+ ft.,0.33783783783783783,-93,242,1,20241023,203471,0.9183673469387763,0.0,1.0,0.0,0.0,0.0,0.7474747474747475,0.31025923883066764
22400492,1627741,Buddy Hield,Above the Break 3,24+ ft.,0.3648648648648649,-6,277,1,20250105,1627741,0.46938775510204067,1.0,0.0,0.0,0.0,0.0,0.7326732673267327,0.17126309983452837
22400064,203471,Dennis Schröder,Mid-Range,8-16 ft.,0.14864864864864866,110,6,1,20241023,203471,0.9183673469387763,0.0,0.0,0.0,0.0,1.0,0.8705882352941177,0.1365140650854938
22400332,1631218,Trayce Jackson-Davis,In The Paint (Non-RA),Less Than 8 ft.,0.05405405405405406,-18,36,1,20241205,1631218,0.7040816326530628,1.0,0.0,0.0,0.0,0.0,0.9487179487179488,0.03805846662989529
22400518,203471,Dennis Schröder,In The Paint (Non-RA),Less Than 8 ft.,0.05405405405405406,38,13,1,20250109,203471,0.9183673469387763,1.0,0.0,0.0,0.0,0.0,0.9487179487179488,0.04964147821290683
22400136,203471,Dennis Schröder,Restricted Area,Less Than 8 ft.,0.02702702702702703,20,10,1,20241101,203471,0.9183673469387763,1.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.024820739106453413
22400383,1626172,Kevon Looney,Restricted Area,Less Than 8 ft.,0.0,-2,6,1,20241221,1626172,0.17346938775510345,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22400032,203952,Andrew Wiggins,Mid-Range,16-24 ft.,0.2702702702702703,-34,206,1,20241122,203952,0.6224489795918373,1.0,0.0,0.0,0.0,0.0,0.7872340425531915,0.16822945394373984
22400269,1630541,Moses Moody,Restricted Area,Less Than 8 ft.,0.0,0,5,1,20241123,1630541,0.6122448979591848,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22400518,1630611,Gui Santos,Right Corner 3,24+ ft.,0.31081081081081086,230,20,1,20250109,1630611,0.5000000000000018,0.0,0.0,0.0,0.0,1.0,0.7628865979381443,0.15540540540540598
22400172,203937,Kyle Anderson,Left Corner 3,24+ ft.,0.32432432432432434,-228,75,1,20241106,203937,0.3265306122448983,0.0,0.0,1.0,0.0,0.0,0.7551020408163265,0.10590182018753459
22400565,1630611,Gui Santos,Right Corner 3,24+ ft.,0.31081081081081086,224,83,1,20250115,1630611,0.5000000000000018,0.0,0.0,0.0,0.0,1.0,0.7628865979381443,0.15540540540540598
22400116,1627780,Gary Payton II,In The Paint (Non-RA),Less Than 8 ft.,0.06756756756756757,-44,37,1,20241029,1627780,0.5000000000000018,1.0,0.0,0.0,0.0,0.0,0.9367088607594937,0.033783783783783904
22400084,1630541,Moses Moody,Above the Break 3,24+ ft.,0.32432432432432434,213,130,1,20241025,1630541,0.6122448979591848,0.0,0.0,0.0,1.0,0.0,0.7551020408163265,0.1985659128516275
22400619,1627741,Buddy Hield,In The Paint (Non-RA),Less Than 8 ft.,0.05405405405405406,-37,-23,1,20250122,1627741,0.46938775510204067,1.0,0.0,0.0,0.0,0.0,0.9487179487179488,0.025372311086596794
22400467,203952,Andrew Wiggins,In The Paint (Non-RA),Less Than 8 ft.,0.06756756756756757,-43,36,1,20250102,203952,0.6224489795918373,1.0,0.0,0.0,0.0,0.0,0.9367088607594937,0.04205736348593496
22400207,201939,Stephen Curry,Mid-Range,8-16 ft.,0.20270270270270271,-157,-19,1,20241110,201939,0.8265306122448983,0.0,0.0,1.0,0.0,0.0,0.8314606741573034,0.16753998896856048
22400408,1630228,Jonathan Kuminga,In The Paint (Non-RA),Less Than 8 ft.,0.05405405405405406,38,13,1,20241225,1630228,0.31632653061224403,1.0,0.0,0.0,0.0,0.0,0.9487179487179488,0.017098731384445624
22400084,1626172,Kevon Looney,Restricted Area,Less Than 8 ft.,0.0,0,0,1,20241025,1626172,0.17346938775510345,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22400366,203471,Dennis Schröder,Above the Break 3,24+ ft.,0.33783783783783783,107,236,1,20241219,203471,0.9183673469387763,0.0,0.0,0.0,1.0,0.0,0.7474747474747475,0.31025923883066764
22400113,203471,Dennis Schröder,Above the Break 3,24+ ft.,0.32432432432432434,200,142,1,20241029,203471,0.9183673469387763,0.0,0.0,0.0,1.0,0.0,0.7551020408163265,0.297848869277441
22400251,1630541,Moses Moody,Above the Break 3,24+ ft.,0.33783783783783783,-130,215,1,20241118,1630541,0.6122448979591848,0.0,1.0,0.0,0.0,0.0,0.7474747474747475,0.20683949255377865
22400348,203471,Dennis Schröder,Restricted Area,Less Than 8 ft.,0.02702702702702703,15,18,1,20241208,203471,0.9183673469387763,1.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.024820739106453413
22400383,1630228,Jonathan Kuminga,In The Paint (Non-RA),8-16 ft.,0.14864864864864866,-69,92,1,20241221,1630228,0.31632653061224403,0.0,0.0,1.0,0.0,0.0,0.8705882352941177,0.04702151130722547
22400446,1627741,Buddy Hield,Left Corner 3,24+ ft.,0.2972972972972973,-227,27,1,20241230,1627741,0.46938775510204067,0.0,0.0,1.0,0.0,0.0,0.7708333333333333,0.13954771097628238
22400058,201939,Stephen Curry,Above the Break 3,24+ ft.,0.35135135135135137,-217,148,1,20241203,201939,0.8265306122448983,0.0,1.0,0.0,0.0,0.0,0.74,0.2904026475455048
22400338,1630541,Moses Moody,Right Corner 3,24+ ft.,0.2972972972972973,224,13,1,20241206,1630541,0.6122448979591848,0.0,0.0,0.0,0.0,1.0,0.7708333333333333,0.1820187534473252
22400492,203952,Andrew Wiggins,In The Paint (Non-RA),Less Than 8 ft.,0.06756756756756757,-5,53,1,20250105,203952,0.6224489795918373,1.0,0.0,0.0,0.0,0.0,0.9367088607594937,0.04205736348593496
22400366,1630322,Lindy Waters III,Mid-Range,16-24 ft.,0.31081081081081086,126,196,1,20241219,1630322,0.5204081632653068,0.0,0.0,0.0,1.0,0.0,0.7628865979381443,0.16174848317705484
22400685,203471,Dennis Schröder,Above the Break 3,24+ ft.,0.33783783783783783,172,194,1,20250131,203471,0.9183673469387763,0.0,0.0,0.0,1.0,0.0,0.7474747474747475,0.31025923883066764
22401228,1627741,Buddy Hield,Above the Break 3,24+ ft.,0.35135135135135137,75,250,1,20241215,1627741,0.46938775510204067,1.0,0.0,0.0,0.0,0.0,0.74,0.16492002206287917
22400565,203471,Dennis Schröder,In The Paint (Non-RA),8-16 ft.,0.10810810810810811,13,85,1,20250115,203471,0.9183673469387763,1.0,0.0,0.0,0.0,0.0,0.9024390243902439,0.09928295642581365
22400403,1641764,Brandin Podziemski,In The Paint (Non-RA),Less Than 8 ft.,0.06756756756756757,-10,55,1,20241223,1641764,0.0,1.0,0.0,0.0,0.0,0.0,0.9367088607594937,0.0
22400619,203952,Andrew Wiggins,In The Paint (Non-RA),Less Than 8 ft.,0.08108108108108109,5,67,1,20250122,203952,0.6224489795918373,1.0,0.0,0.0,0.0,0.0,0.9249999999999999,0.050468836183121944
22400251,203952,Andrew Wiggins,In The Paint (Non-RA),Less Than 8 ft.,0.06756756756756757,45,22,1,20241118,203952,0.6224489795918373,1.0,0.0,0.0,0.0,0.0,0.9367088607594937,0.04205736348593496
22400403,1641764,Brandin Podziemski,Restricted Area,Less Than 8 ft.,0.04054054054054054,34,6,1,20241223,1641764,0.0,1.0,0.0,0.0,0.0,0.0,0.961038961038961,0.0
22400431,203952,Andrew Wiggins,Restricted Area,Less Than 8 ft.,0.04054054054054054,36,15,1,20241228,203952,0.6224489795918373,1.0,0.0,0.0,0.0,0.0,0.961038961038961,0.025234418091560972
22400628,1642366,Quinten Post,Above the Break 3,24+ ft.,0.35135135135135137,-123,232,1,20250123,1642366,1.0,0.0,1.0,0.0,0.0,0.0,0.74,0.35135135135135137
22400258,1641764,Brandin Podziemski,In The Paint (Non-RA),8-16 ft.,0.14864864864864866,-2,113,1,20241120,1641764,0.0,1.0,0.0,0.0,0.0,0.0,0.8705882352941177,0.0
22400550,201939,Stephen Curry,Mid-Range,8-16 ft.,0.1891891891891892,-116,90,1,20250113,201939,0.8265306122448983,0.0,0.0,1.0,0.0,0.0,0.8409090909090908,0.15637065637065645
22400058,1630228,Jonathan Kuminga,Restricted Area,Less Than 8 ft.,0.0,2,4,1,20241203,1630228,0.31632653061224403,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22400269,1631218,Trayce Jackson-Davis,Restricted Area,Less Than 8 ft.,0.013513513513513514,1,15,1,20241123,1631218,0.7040816326530628,1.0,0.0,0.0,0.0,0.0,0.9866666666666666,0.009514616657473822
22400467,201939,Stephen Curry,Above the Break 3,24+ ft.,0.41891891891891897,93,298,1,20250102,201939,0.8265306122448983,1.0,0.0,0.0,0.0,0.0,0.7047619047619048,0.346249310535025
22400644,201939,Stephen Curry,In The Paint (Non-RA),Less Than 8 ft.,0.06756756756756757,-4,59,1,20250125,201939,0.8265306122448983,1.0,0.0,0.0,0.0,0.0,0.9367088607594937,0.05584666298952016
22400431,1630228,Jonathan Kuminga,Restricted Area,Less Than 8 ft.,0.04054054054054054,-31,13,1,20241228,1630228,0.31632653061224403,1.0,0.0,0.0,0.0,0.0,0.961038961038961,0.012824048538334219
22400565,203952,Andrew Wiggins,Left Corner 3,24+ ft.,0.2972972972972973,-228,3,1,20250115,203952,0.6224489795918373,0.0,0.0,1.0,0.0,0.0,0.7708333333333333,0.1850523993381138
22400426,1631218,Trayce Jackson-Davis,Restricted Area,Less Than 8 ft.,0.04054054054054054,-34,5,1,20241227,1631218,0.7040816326530628,1.0,0.0,0.0,0.0,0.0,0.961038961038961,0.028543849972421466
22400155,1627741,Buddy Hield,Above the Break 3,24+ ft.,0.35135135135135137,183,185,1,20241104,1627741,0.46938775510204067,0.0,0.0,0.0,1.0,0.0,0.74,0.16492002206287917
22400426,1630228,Jonathan Kuminga,In The Paint (Non-RA),Less Than 8 ft.,0.06756756756756757,28,47,1,20241227,1630228,0.31632653061224403,1.0,0.0,0.0,0.0,0.0,0.9367088607594937,0.02137341423055703
22400019,1627741,Buddy Hield,Left Corner 3,24+ ft.,0.31081081081081086,-237,18,1,20241115,1627741,0.46938775510204067,0.0,0.0,1.0,0.0,0.0,0.7628865979381443,0.14589078874793157
22400007,1630228,Jonathan Kuminga,Restricted Area,Less Than 8 ft.,0.0,0,0,1,20241112,1630228,0.31632653061224403,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22400188,1630228,Jonathan Kuminga,In The Paint (Non-RA),Less Than 8 ft.,0.05405405405405406,11,46,1,20241108,1630228,0.31632653061224403,1.0,0.0,0.0,0.0,0.0,0.9487179487179488,0.017098731384445624
22400383,203937,Kyle Anderson,In The Paint (Non-RA),Less Than 8 ft.,0.08108108108108109,17,61,1,20241221,203937,0.3265306122448983,1.0,0.0,0.0,0.0,0.0,0.9249999999999999,0.026475455046883648
22400628,1630611,Gui Santos,Restricted Area,Less Than 8 ft.,0.04054054054054054,0,34,1,20250123,1630611,0.5000000000000018,1.0,0.0,0.0,0.0,0.0,0.961038961038961,0.020270270270270344
22400383,1631218,Trayce Jackson-Davis,Restricted Area,Less Than 8 ft.,0.04054054054054054,-32,11,1,20241221,1631218,0.7040816326530628,1.0,0.0,0.0,0.0,0.0,0.961038961038961,0.028543849972421466
22400058,203952,Andrew Wiggins,Above the Break 3,24+ ft.,0.35135135135135137,109,246,1,20241203,203952,0.6224489795918373,0.0,0.0,0.0,1.0,0.0,0.74,0.21869829012686176
22401204,1630311,Pat Spencer,Above the Break 3,24+ ft.,0.35135135135135137,-176,196,1,20241211,1630311,0.5306122448979593,0.0,1.0,0.0,0.0,0.0,0.74,0.1864313292884722
22400408,203952,Andrew Wiggins,Above the Break 3,24+ ft.,0.33783783783783783,-150,208,1,20241225,203952,0.6224489795918373,0.0,1.0,0.0,0.0,0.0,0.7474747474747475,0.21028681742967475
22400565,201939,Stephen Curry,Above the Break 3,24+ ft.,0.32432432432432434,199,151,1,20250115,201939,0.8265306122448983,0.0,0.0,0.0,1.0,0.0,0.7551020408163265,0.26806398234969675
22400058,1630541,Moses Moody,Left Corner 3,24+ ft.,0.31081081081081086,-235,8,1,20241203,1630541,0.6122448979591848,0.0,0.0,1.0,0.0,0.0,0.7628865979381443,0.19029233314947638
22400126,1641764,Brandin Podziemski,Mid-Range,8-16 ft.,0.14864864864864866,-110,-15,1,20241030,1641764,0.0,0.0,0.0,1.0,0.0,0.0,0.8705882352941177,0.0
22400446,1627741,Buddy Hield,In The Paint (Non-RA),Less Than 8 ft.,0.05405405405405406,27,41,1,20241230,1627741,0.46938775510204067,1.0,0.0,0.0,0.0,0.0,0.9487179487179488,0.025372311086596794
22400366,1630228,Jonathan Kuminga,Restricted Area,Less Than 8 ft.,0.02702702702702703,17,16,1,20241219,1630228,0.31632653061224403,1.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.008549365692222812
22400019,203110,Draymond Green,Above the Break 3,24+ ft.,0.33783783783783783,43,249,1,20241115,203110,0.5204081632653068,1.0,0.0,0.0,0.0,0.0,0.7474747474747475,0.17581356867071177
22400126,1630228,Jonathan Kuminga,Mid-Range,16-24 ft.,0.22972972972972974,-32,173,1,20241030,1630228,0.31632653061224403,1.0,0.0,0.0,0.0,0.0,0.8131868131868131,0.0726696083838939
22400136,203471,Dennis Schröder,Mid-Range,16-24 ft.,0.24324324324324326,-112,143,1,20241101,203471,0.9183673469387763,0.0,1.0,0.0,0.0,0.0,0.8043478260869565,0.22338665195808075
22400708,1642366,Quinten Post,Above the Break 3,24+ ft.,0.35135135135135137,-152,212,1,20250203,1642366,1.0,0.0,1.0,0.0,0.0,0.0,0.74,0.35135135135135137
22400492,203110,Draymond Green,Restricted Area,Less Than 8 ft.,0.02702702702702703,-26,14,1,20250105,203110,0.5204081632653068,1.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.014065085493656941
22400366,201939,Stephen Curry,Above the Break 3,24+ ft.,0.33783783783783783,-146,203,1,20241219,201939,0.8265306122448983,0.0,1.0,0.0,0.0,0.0,0.7474747474747475,0.2792333149476008
22400116,1627741,Buddy Hield,Above the Break 3,24+ ft.,0.3648648648648649,-44,267,1,20241029,1627741,0.46938775510204067,1.0,0.0,0.0,0.0,0.0,0.7326732673267327,0.17126309983452837
22400188,203110,Draymond Green,Left Corner 3,24+ ft.,0.32432432432432434,-244,-32,1,20241108,203110,0.5204081632653068,0.0,0.0,1.0,0.0,0.0,0.7551020408163265,0.1687810259238833
22400518,203110,Draymond Green,Restricted Area,Less Than 8 ft.,0.02702702702702703,2,27,1,20250109,203110,0.5204081632653068,1.0,0.0,0.0,0.0,0.0,0.9736842105263158,0.014065085493656941
22401228,1630322,Lindy Waters III,Right Corner 3,24+ ft.,0.2972972972972973,228,13,1,20241215,1630322,0.5204081632653068,0.0,0.0,0.0,0.0,1.0,0.7708333333333333,0.15471594043022635
22400446,1630611,Gui Santos,Above the Break 3,24+ ft.,0.3648648648648649,-48,273,1,20241230,1630611,0.5000000000000018,1.0,0.0,0.0,0.0,0.0,0.7326732673267327,0.1824324324324331
22400426,1630541,Moses Moody,In The Paint (Non-RA),Less Than 8 ft.,0.05405405405405406,40,27,1,20241227,1630541,0.6122448979591848,1.0,0.0,0.0,0.0,0.0,0.9487179487179488,0.033094318808604584
22400408,203952,Andrew Wiggins,Above the Break 3,24+ ft.,0.35135135135135137,212,163,1,20241225,203952,0.6224489795918373,0.0,0.0,0.0,1.0,0.0,0.74,0.21869829012686176
22400113,203471,Dennis Schröder,Above the Break 3,24+ ft.,0.32432432432432434,129,211,1,20241029,203471,0.9183673469387763,0.0,0.0,0.0,1.0,0.0,0.7551020408163265,0.297848869277441
22400158,203471,Dennis Schröder,Restricted Area,Less Than 8 ft.,0.013513513513513514,7,11,1,20241104,203471,0.9183673469387763,1.0,0.0,0.0,0.0,0.0,0.9866666666666666,0.012410369553226707
22400338,1630228,Jonathan Kuminga,Restricted Area,Less Than 8 ft.,0.04054054054054054,-33,18,1,20241206,1630228,0.31632653061224403,1.0,0.0,0.0,0.0,0.0,0.961038961038961,0.012824048538334219
22400072,1627741,Buddy Hield,Above the Break 3,24+ ft.,0.33783783783783783,108,232,1,20241023,1627741,0.46938775510204067,0.0,0.0,0.0,1.0,0.0,0.7474747474747475,0.15857694429122995
22400072,201939,Stephen Curry,Above the Break 3,24+ ft.,0.33783783783783783,201,151,1,20241023,201939,0.8265306122448983,0.0,0.0,0.0,1.0,0.0,0.7474747474747475,0.2792333149476008
22400619,1631218,Trayce Jackson-Davis,In The Paint (Non-RA),Less Than 8 ft.,0.06756756756756757,5,52,1,20250122,1631218,0.7040816326530628,1.0,0.0,0.0,0.0,0.0,0.9367088607594937,0.04757308328736911
22400305,203471,Dennis Schröder,Above the Break 3,24+ ft.,0.33783783783783783,224,117,1,20241201,203471,0.9183673469387763,0.0,0.0,0.0,1.0,0.0,0.7474747474747475,0.31025923883066764
22400251,1630541,Moses Moody,Left Corner 3,24+ ft.,0.31081081081081086,-237,21,1,20241118,1630541,0.6122448979591848,0.0,0.0,1.0,0.0,0.0,0.7628865979381443,0.19029233314947638
22400661,1641764,Brandin Podziemski,Above the Break 3,24+ ft.,0.35135135135135137,211,161,1,20250128,1641764,0.0,0.0,0.0,0.0,1.0,0.0,0.74,0.0
22400708,1626172,Kevon Looney,Restricted Area,Less Than 8 ft.,0.04054054054054054,26,22,1,20250203,1626172,0.17346938775510345,1.0,0.0,0.0,0.0,0.0,0.961038961038961,0.007032542746828518
22401228,1627741,Buddy Hield,Left Corner 3,24+ ft.,0.2972972972972973,-229,1,1,20241215,1627741,0.46938775510204067,0.0,0.0,1.0,0.0,0.0,0.7708333333333333,0.13954771097628238
22400550,201939,Stephen Curry,Above the Break 3,24+ ft.,0.3648648648648649,37,272,1,20250113,201939,0.8265306122448983,1.0,0.0,0.0,0.0,0.0,0.7326732673267327,0.3015719801434089
22400708,1641764,Brandin Podziemski,Above the Break 3,24+ ft.,0.35135135135135137,145,219,1,20250203,1641764,0.0,0.0,0.0,0.0,1.0,0.0,0.74,0.0
22400144,1627741,Buddy Hield,Above the Break 3,24+ ft.,0.3648648648648649,-70,266,1,20241102,1627741,0.46938775510204067,1.0,0.0,0.0,0.0,0.0,0.7326732673267327,0.17126309983452837
22400207,203937,Kyle Anderson,Right Corner 3,24+ ft.,0.32432432432432434,232,64,1,20241110,203937,0.3265306122448983,0.0,0.0,0.0,0.0,1.0,0.7551020408163265,0.10590182018753459
22400019,203952,Andrew Wiggins,In The Paint (Non-RA),Less Than 8 ft.,0.05405405405405406,-7,46,1,20241115,203952,0.6224489795918373,1.0,0.0,0.0,0.0,0.0,0.9487179487179488,0.03364589078874797
22400317,203471,Dennis Schröder,Above the Break 3,24+ ft.,0.33783783783783783,-125,226,1,20241202,203471,0.9183673469387763,0.0,1.0,0.0,0.0,0.0,0.7474747474747475,0.31025923883066764
22400348,203471,Dennis Schröder,Above the Break 3,24+ ft.,0.35135135135135137,-154,210,1,20241208,203471,0.9183673469387763,0.0,1.0,0.0,0.0,0.0,0.74,0.3226696083838944
22400644,203952,Andrew Wiggins,In The Paint (Non-RA),Less Than 8 ft.,0.08108108108108109,7,62,1,20250125,203952,0.6224489795918373,1.0,0.0,0.0,0.0,0.0,0.9249999999999999,0.050468836183121944
22400644,1642366,Quinten Post,Right Corner 3,24+ ft.,0.2972972972972973,224,43,1,20250125,1642366,1.0,0.0,0.0,0.0,0.0,1.0,0.7708333333333333,0.2972972972972973
22400155,201939,Stephen Curry,Above the Break 3,24+ ft.,0.3648648648648649,244,134,1,20241104,201939,0.8265306122448983,0.0,0.0,0.0,1.0,0.0,0.7326732673267327,0.3015719801434089
22400550,1626172,Kevon Looney,Restricted Area,Less Than 8 ft.,0.0,-9,-1,1,20250113,1626172,0.17346938775510345,1.0,0.0,0.0,0.0,0.0,1.0,0.0
22400366,1630322,Lindy Waters III,Above the Break 3,24+ ft.,0.33783783783783783,97,238,1,20241219,1630322,0.5204081632653068,0.0,0.0,0.0,1.0,0.0,0.7474747474747475,0.17581356867071177
22400144,1641764,Brandin Podziemski,Restricted Area,Less Than 8 ft.,0.04054054054054054,-27,19,1,20241102,1641764,0.0,1.0,0.0,0.0,0.0,0.0,0.961038961038961,0.0
22400485,1631218,Trayce Jackson-Davis,In The Paint (Non-RA),Less Than 8 ft.,0.06756756756756757,-51,31,1,20250104,1631218,0.7040816326530628,1.0,0.0,0.0,0.0,0.0,0.9367088607594937,0.04757308328736911
22400297,203471,Dennis Schröder,Above the Break 3,24+ ft.,0.35135135135135137,-96,252,1,20241127,203471,0.9183673469387763,0.0,1.0,0.0,0.0,0.0,0.74,0.3226696083838944
22400604,1630311,Pat Spencer,Above the Break 3,24+ ft.,0.3648648648648649,186,206,1,20250120,1630311,0.5306122448979593,0.0,0.0,0.0,1.0,0.0,0.7326732673267327,0.19360176503033655
